name,region,highway,cyclewayleft,cyclewayright,existing,osmid,geometry
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78252,52.00644],[-0.78272,52.00659]]}"
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78272,52.00659],[-0.78377,52.00724]]}"
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78377,52.00724],[-0.78411,52.00743]]}"
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78411,52.00743],[-0.7848,52.00782]]}"
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78481,52.00782],[-0.78574,52.00829]]}"
,MiltonKeynes,cycleway,no,no,Track,34720880,"{""type"":""LineString"",""coordinates"":[[-0.78574,52.00829],[-0.78647,52.00842]]}"
,MiltonKeynes,cycleway,no,no,Track,34720888,"{""type"":""LineString"",""coordinates"":[[-0.78917,52.00407],[-0.78917,52.00416]]}"
,MiltonKeynes,cycleway,no,no,Track,34720888,"{""type"":""LineString"",""coordinates"":[[-0.7892,52.00497],[-0.78614,52.00672],[-0.7871,52.00797]]}"
,MiltonKeynes,cycleway,no,no,Track,34720888,"{""type"":""LineString"",""coordinates"":[[-0.7871,52.00797],[-0.78721,52.0083]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.73094,52.06075],[-0.72979,52.06134]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.72979,52.06134],[-0.72966,52.06137]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.72966,52.06137],[-0.72739,52.0616]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.72739,52.0616],[-0.72708,52.06163]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.72708,52.06163],[-0.72634,52.06171]]}"
,MiltonKeynes,cycleway,no,no,Track,34721676,"{""type"":""LineString"",""coordinates"":[[-0.72634,52.06171],[-0.72596,52.06193]]}"
,MiltonKeynes,cycleway,no,no,Track,34721720,"{""type"":""LineString"",""coordinates"":[[-0.73331,52.06345],[-0.73333,52.06327]]}"
,MiltonKeynes,cycleway,no,no,Track,34721724,"{""type"":""LineString"",""coordinates"":[[-0.72902,52.05836],[-0.72867,52.05821]]}"
,MiltonKeynes,cycleway,no,no,Track,34721724,"{""type"":""LineString"",""coordinates"":[[-0.72867,52.05821],[-0.72825,52.05794]]}"
,MiltonKeynes,cycleway,no,no,Track,34721728,"{""type"":""LineString"",""coordinates"":[[-0.72968,52.05803],[-0.72868,52.05795]]}"
,MiltonKeynes,cycleway,no,no,Track,34721728,"{""type"":""LineString"",""coordinates"":[[-0.73216,52.05757],[-0.73142,52.05783]]}"
,MiltonKeynes,cycleway,no,no,Track,34721728,"{""type"":""LineString"",""coordinates"":[[-0.73142,52.05783],[-0.73039,52.05801]]}"
,MiltonKeynes,cycleway,no,no,Track,34721728,"{""type"":""LineString"",""coordinates"":[[-0.73039,52.05801],[-0.72968,52.05803]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.72867,52.05821],[-0.72895,52.05804]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.73039,52.05801],[-0.72929,52.05662]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.72929,52.05662],[-0.72867,52.05503]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.72867,52.05503],[-0.72897,52.05464]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.72897,52.05464],[-0.7292,52.0546]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.7292,52.0546],[-0.73386,52.0538]]}"
,MiltonKeynes,cycleway,no,no,Track,34721732,"{""type"":""LineString"",""coordinates"":[[-0.73386,52.0538],[-0.73483,52.05363]]}"
,MiltonKeynes,cycleway,no,no,Track,34721736,"{""type"":""LineString"",""coordinates"":[[-0.73483,52.05363],[-0.73659,52.05331]]}"
,MiltonKeynes,cycleway,no,no,Track,34721736,"{""type"":""LineString"",""coordinates"":[[-0.73659,52.05331],[-0.7368,52.05327]]}"
,MiltonKeynes,cycleway,no,no,Track,34721736,"{""type"":""LineString"",""coordinates"":[[-0.7368,52.05327],[-0.73811,52.05315]]}"
,MiltonKeynes,cycleway,no,no,Track,34721736,"{""type"":""LineString"",""coordinates"":[[-0.72867,52.05503],[-0.72841,52.05512]]}"
,MiltonKeynes,cycleway,no,no,Track,34721736,"{""type"":""LineString"",""coordinates"":[[-0.72841,52.05512],[-0.72807,52.05516]]}"
,MiltonKeynes,cycleway,no,no,Track,34721740,"{""type"":""LineString"",""coordinates"":[[-0.72806,52.05516],[-0.72791,52.05521]]}"
,MiltonKeynes,cycleway,no,no,Track,34721744,"{""type"":""LineString"",""coordinates"":[[-0.73386,52.0538],[-0.73464,52.05403]]}"
,MiltonKeynes,cycleway,no,no,Track,34721744,"{""type"":""LineString"",""coordinates"":[[-0.73464,52.05403],[-0.73475,52.05403]]}"
Canal Broadwalk,MiltonKeynes,cycleway,no,no,Track,34721748,"{""type"":""LineString"",""coordinates"":[[-0.73261,52.05005],[-0.73272,52.05029]]}"
,MiltonKeynes,cycleway,no,no,Track,34721752,"{""type"":""LineString"",""coordinates"":[[-0.73403,52.05863],[-0.73537,52.05872]]}"
,MiltonKeynes,cycleway,no,no,Track,34721752,"{""type"":""LineString"",""coordinates"":[[-0.73537,52.05872],[-0.73554,52.05877]]}"
,MiltonKeynes,cycleway,no,no,Track,34721756,"{""type"":""LineString"",""coordinates"":[[-0.73407,52.05907],[-0.73403,52.05863]]}"
,MiltonKeynes,cycleway,no,no,Track,34721760,"{""type"":""LineString"",""coordinates"":[[-0.73657,52.06142],[-0.73666,52.06137]]}"
,MiltonKeynes,cycleway,no,no,Track,34721760,"{""type"":""LineString"",""coordinates"":[[-0.73666,52.06137],[-0.73832,52.06082]]}"
,MiltonKeynes,cycleway,no,no,Track,34721760,"{""type"":""LineString"",""coordinates"":[[-0.7344,52.0591],[-0.735,52.05885]]}"
,MiltonKeynes,cycleway,no,no,Track,34721776,"{""type"":""LineString"",""coordinates"":[[-0.73799,52.06632],[-0.73817,52.0662]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.74081,52.06329],[-0.74046,52.06353]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73513,52.06467],[-0.73606,52.0641]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73606,52.0641],[-0.73668,52.06375]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73668,52.06375],[-0.73679,52.06369]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73645,52.0632],[-0.73679,52.06369]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73679,52.06369],[-0.73739,52.06388]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73739,52.06388],[-0.73787,52.06392]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73787,52.06392],[-0.73862,52.06402]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73862,52.06402],[-0.73917,52.06424]]}"
,MiltonKeynes,cycleway,no,no,Track,34721816,"{""type"":""LineString"",""coordinates"":[[-0.73917,52.06424],[-0.73939,52.06434]]}"
,MiltonKeynes,cycleway,no,no,Track,34721820,"{""type"":""LineString"",""coordinates"":[[-0.74016,52.0634],[-0.74018,52.0635]]}"
,MiltonKeynes,cycleway,no,no,Track,34721820,"{""type"":""LineString"",""coordinates"":[[-0.74018,52.0635],[-0.74012,52.0638]]}"
,MiltonKeynes,cycleway,no,no,Track,34721820,"{""type"":""LineString"",""coordinates"":[[-0.74012,52.0638],[-0.74067,52.06364]]}"
,MiltonKeynes,cycleway,no,no,Track,34721820,"{""type"":""LineString"",""coordinates"":[[-0.73953,52.06433],[-0.73955,52.0644]]}"
,MiltonKeynes,cycleway,no,no,Track,34721820,"{""type"":""LineString"",""coordinates"":[[-0.73955,52.0644],[-0.73924,52.0646]]}"
,MiltonKeynes,cycleway,no,no,Track,34721824,"{""type"":""LineString"",""coordinates"":[[-0.73955,52.0644],[-0.73975,52.06451]]}"
,MiltonKeynes,cycleway,no,no,Track,34721824,"{""type"":""LineString"",""coordinates"":[[-0.73975,52.06451],[-0.74086,52.06504]]}"
,MiltonKeynes,cycleway,no,no,Track,34721824,"{""type"":""LineString"",""coordinates"":[[-0.74086,52.06504],[-0.74111,52.06514]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74423,52.06393],[-0.74126,52.06514]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74126,52.06514],[-0.74111,52.06514]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74111,52.06514],[-0.74108,52.06518]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74108,52.06518],[-0.74106,52.06523]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74106,52.06523],[-0.74104,52.06525]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.74104,52.06525],[-0.73874,52.06588]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73415,52.06298],[-0.73552,52.06244]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73552,52.06244],[-0.73653,52.06216]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73653,52.06216],[-0.73705,52.06199]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73705,52.06199],[-0.73711,52.06197]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73711,52.06197],[-0.73804,52.06153]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73804,52.06153],[-0.73851,52.06129]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73851,52.06129],[-0.7383,52.06148]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.7383,52.06148],[-0.73865,52.06148]]}"
,MiltonKeynes,cycleway,no,no,Track,34721832,"{""type"":""LineString"",""coordinates"":[[-0.73865,52.06148],[-0.73867,52.06129]]}"
,MiltonKeynes,cycleway,no,no,Track,34721836,"{""type"":""LineString"",""coordinates"":[[-0.7383,52.06148],[-0.73804,52.06153]]}"
,MiltonKeynes,cycleway,no,no,Track,34721836,"{""type"":""LineString"",""coordinates"":[[-0.73851,52.06129],[-0.73899,52.06115]]}"
,MiltonKeynes,cycleway,no,no,Track,34721844,"{""type"":""LineString"",""coordinates"":[[-0.74462,52.06427],[-0.74466,52.06413]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73645,52.0632],[-0.73633,52.06313]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73633,52.06313],[-0.73564,52.06307]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73564,52.06307],[-0.73461,52.06302]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73461,52.06302],[-0.73415,52.06298]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73415,52.06298],[-0.73401,52.06297]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.74046,52.06353],[-0.74012,52.0638]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.74012,52.0638],[-0.73953,52.06433]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73953,52.06433],[-0.73939,52.06434]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73939,52.06434],[-0.73924,52.0646]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73924,52.0646],[-0.73917,52.06476]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73917,52.06476],[-0.73898,52.06519]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73898,52.06519],[-0.73891,52.06535]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73462,52.05056],[-0.73457,52.05063]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73457,52.05063],[-0.73447,52.05079]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73447,52.05079],[-0.73526,52.05111]]}"
,MiltonKeynes,cycleway,no,no,Track,34721848,"{""type"":""LineString"",""coordinates"":[[-0.73526,52.05111],[-0.73547,52.05127]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74548,52.02957],[-0.74443,52.02876]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74443,52.02876],[-0.74365,52.02801]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74365,52.02801],[-0.74354,52.02783]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74354,52.02783],[-0.74299,52.02678]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74299,52.02677],[-0.74289,52.02618]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74289,52.02618],[-0.74249,52.02474]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74249,52.02474],[-0.74207,52.02343]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74207,52.02343],[-0.7411,52.02287]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.7411,52.02287],[-0.74102,52.02278]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74102,52.02278],[-0.74095,52.0227]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74095,52.0227],[-0.74032,52.02224]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74032,52.02224],[-0.74026,52.02174]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74026,52.02174],[-0.74065,52.02153]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74065,52.02153],[-0.74193,52.02097]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74193,52.02097],[-0.74328,52.01971]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74328,52.01971],[-0.74336,52.01966]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74336,52.01966],[-0.74348,52.0195]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74348,52.0195],[-0.74352,52.01936]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74352,52.01936],[-0.74478,52.01754]]}"
,MiltonKeynes,cycleway,no,no,Track,34722484,"{""type"":""LineString"",""coordinates"":[[-0.74479,52.01754],[-0.74548,52.01736]]}"
,MiltonKeynes,cycleway,no,no,Track,34722592,"{""type"":""LineString"",""coordinates"":[[-0.74015,52.02146],[-0.73982,52.02124]]}"
,MiltonKeynes,cycleway,no,no,Track,34722596,"{""type"":""LineString"",""coordinates"":[[-0.74271,52.01878],[-0.74281,52.01918]]}"
,MiltonKeynes,cycleway,no,no,Track,34722596,"{""type"":""LineString"",""coordinates"":[[-0.74281,52.01918],[-0.742,52.01932]]}"
,MiltonKeynes,cycleway,no,no,Track,34722596,"{""type"":""LineString"",""coordinates"":[[-0.742,52.01932],[-0.74146,52.01955]]}"
,MiltonKeynes,cycleway,no,no,Track,34722608,"{""type"":""LineString"",""coordinates"":[[-0.74471,52.01753],[-0.74462,52.01749]]}"
,MiltonKeynes,cycleway,no,no,Track,34722612,"{""type"":""LineString"",""coordinates"":[[-0.74352,52.01936],[-0.74336,52.01939]]}"
,MiltonKeynes,cycleway,no,no,Track,34722616,"{""type"":""LineString"",""coordinates"":[[-0.73982,52.02124],[-0.7392,52.02093]]}"
,MiltonKeynes,cycleway,no,no,Track,34722616,"{""type"":""LineString"",""coordinates"":[[-0.74026,52.02174],[-0.7402,52.02154]]}"
,MiltonKeynes,cycleway,no,no,Track,34722616,"{""type"":""LineString"",""coordinates"":[[-0.7402,52.02154],[-0.74015,52.02146]]}"
,MiltonKeynes,cycleway,no,no,Track,34722628,"{""type"":""LineString"",""coordinates"":[[-0.74548,52.01736],[-0.74557,52.0173]]}"
,MiltonKeynes,cycleway,no,no,Track,34722628,"{""type"":""LineString"",""coordinates"":[[-0.74422,52.01737],[-0.74334,52.01692]]}"
,MiltonKeynes,cycleway,no,no,Track,34722632,"{""type"":""LineString"",""coordinates"":[[-0.74478,52.01754],[-0.74471,52.01753]]}"
,MiltonKeynes,cycleway,no,no,Track,34722632,"{""type"":""LineString"",""coordinates"":[[-0.74336,52.01939],[-0.74281,52.01918]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.7868,52.00457],[-0.78659,52.00457]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78659,52.00457],[-0.78572,52.00459]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78572,52.00459],[-0.78538,52.0046]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78538,52.0046],[-0.78469,52.00462]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78469,52.00462],[-0.78413,52.00462]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78413,52.00462],[-0.78333,52.00466]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78333,52.00466],[-0.78325,52.00466]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78325,52.00466],[-0.7831,52.00466]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.7831,52.00466],[-0.78265,52.00467]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78265,52.00467],[-0.78009,52.00505]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.78009,52.00505],[-0.77996,52.00508]]}"
,MiltonKeynes,cycleway,no,no,Track,34722668,"{""type"":""LineString"",""coordinates"":[[-0.77996,52.00508],[-0.77979,52.0051]]}"
,MiltonKeynes,cycleway,no,no,Track,34724224,"{""type"":""LineString"",""coordinates"":[[-0.74263,52.02244],[-0.74158,52.02261]]}"
,MiltonKeynes,cycleway,no,no,Track,34724224,"{""type"":""LineString"",""coordinates"":[[-0.74158,52.02261],[-0.74102,52.02278]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74009,52.04277],[-0.73972,52.04259]]}"
,MiltonKeynes,cycleway,no,no,Track,34724748,"{""type"":""LineString"",""coordinates"":[[-0.74249,52.02474],[-0.74346,52.02499]]}"
,MiltonKeynes,cycleway,no,no,Track,34724748,"{""type"":""LineString"",""coordinates"":[[-0.74346,52.02499],[-0.74363,52.02499]]}"
,MiltonKeynes,cycleway,no,no,Track,34724748,"{""type"":""LineString"",""coordinates"":[[-0.74363,52.02499],[-0.74375,52.025]]}"
,MiltonKeynes,cycleway,no,no,Track,34724748,"{""type"":""LineString"",""coordinates"":[[-0.74375,52.025],[-0.74463,52.025]]}"
,MiltonKeynes,cycleway,no,no,Track,34724748,"{""type"":""LineString"",""coordinates"":[[-0.74463,52.025],[-0.74481,52.02501]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.73972,52.04259],[-0.73872,52.04281]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.73872,52.04281],[-0.73863,52.04285]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74395,52.04119],[-0.74365,52.04141]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74365,52.04141],[-0.74363,52.04142]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74363,52.04142],[-0.74331,52.04166]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74331,52.04166],[-0.74328,52.04164]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74328,52.04164],[-0.74228,52.04202]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74228,52.04202],[-0.74178,52.04223]]}"
,MiltonKeynes,cycleway,no,no,Track,34725600,"{""type"":""LineString"",""coordinates"":[[-0.74178,52.04223],[-0.74029,52.04276]]}"
